,null,dipole,polar,homo,lumo,gap
44,44,1.58969378471,81.9163894653,-0.240708112717,0.00894372351468,0.253651916981
45,45,3.59819865227,78.6804275513,-0.235929653049,0.0359088107944,0.259847790003
46,46,3.75814294815,80.5394744873,-0.238550499082,-0.04989015311,0.167891263962
47,47,3.17603707314,73.0819320679,-0.22974589467,-0.0367293171585,0.195148304105
48,48,2.42503786087,70.069732666,-0.220362320542,0.0370659902692,0.273702979088
49,49,4.10329532623,68.3990707397,-0.257681161165,-0.0569030120969,0.175134539604
50,50,2.81298756599,70.6608047485,-0.276861995459,-0.0439800769091,0.216187089682
51,51,2.0602889061,73.2473907471,-0.223304763436,-0.00275629200041,0.209467440844
52,52,1.60355234146,67.2024841309,-0.242441684008,0.00974792055786,0.244578450918
53,53,4.6272687912,70.5286941528,-0.250996798277,-0.00191805884242,0.27041181922
54,54,3.88994336128,82.814994812,-0.276598244905,0.0327668935061,0.305933892727
55,55,3.37748360634,70.8133087158,-0.261801421642,-0.0321018099785,0.219289466739
56,56,1.20033812523,88.1868286133,-0.251229584217,0.073812328279,0.315620750189
57,57,2.18875789642,79.8535995483,-0.215040072799,0.0674609541893,0.283029973507
58,58,1.54742980003,68.1435775757,-0.238052412868,0.0836893096566,0.326482892036
59,59,1.98098444939,72.9359283447,-0.231923550367,-0.023130916059,0.205769598484
60,60,3.50756669044,81.6790924072,-0.230332642794,0.0189782027155,0.23038443923
61,61,2.64575362206,74.8435745239,-0.231196522713,0.0389678627253,0.260907530785
62,62,2.47955965996,67.4174804688,-0.204716026783,0.00822378695011,0.195429623127
63,63,2.9313044548,80.0315704346,-0.224878489971,-0.00744340382516,0.207138255239
64,64,2.76906871796,63.638053894,-0.270715713501,0.0373052805662,0.310465782881
65,65,1.37302947044,83.2043457031,-0.220460906625,0.0240866113454,0.241506069899
66,66,2.39325118065,73.3333206177,-0.252911627293,-0.0187088865787,0.221690118313
67,67,3.67969942093,82.0186843872,-0.241386905313,0.0285400208086,0.265468299389
68,68,2.73266077042,76.0226821899,-0.238193705678,-0.00173895061016,0.219876438379
69,69,3.13274240494,72.2749481201,-0.231363728642,-0.0248129628599,0.188235759735
70,70,3.73334860802,50.6632957458,-0.266657352448,-0.00449022464454,0.251769483089
71,71,0.840627074242,92.4144439697,-0.222533091903,0.0126182306558,0.232750281692
72,72,3.18914222717,72.8759765625,-0.212267562747,-0.033001691103,0.175488233566
73,73,2.76018166542,83.9551620483,-0.224357441068,0.0251244511455,0.259223997593
74,74,0.209147617221,93.8639297485,-0.246767908335,0.0722708925605,0.31161954999
75,75,2.0324947834,80.9327850342,-0.243425354362,0.0568524971604,0.303094983101
76,76,6.8663983345,60.6348190308,-0.258942365646,-0.0533442050219,0.19988642633
77,77,1.29209327698,88.134223938,-0.238708004355,0.0687339305878,0.310172617435
78,78,1.75115728378,75.9377212524,-0.18763333559,0.0335959419608,0.241093933582
79,79,1.17127144337,82.2875747681,-0.247552454472,0.0690524280071,0.315390527248
80,80,4.76624488831,74.6065292358,-0.237215742469,0.00281221792102,0.256919711828
81,81,1.55829048157,87.5652389526,-0.236067339778,0.0262806359679,0.244573220611
82,82,1.52145218849,73.5548706055,-0.204518377781,0.0224038716406,0.220709055662
83,83,3.93720412254,64.9692611694,-0.263335108757,-0.00981506239623,0.261523842812
84,84,4.31798410416,75.4988479614,-0.252227783203,-0.0290257632732,0.208694666624
85,85,2.36421227455,76.4919052124,-0.242274910212,0.00311413966119,0.264582157135
86,86,2.43098497391,64.0869522095,-0.234603360295,-0.0384917221963,0.192542418838
87,87,1.35913968086,92.9545898438,-0.256813198328,0.0808132886887,0.321830123663
88,88,1.78627061844,77.1812896729,-0.233345627785,0.0556088387966,0.287221252918
89,89,2.94532108307,79.8215026855,-0.226974904537,0.0385186672211,0.282304525375
90,90,0.981629371643,90.8592376709,-0.232841402292,0.0320589542389,0.265519082546
91,91,2.44554519653,72.524810791,-0.247472167015,0.000685829669237,0.23000472784
92,92,3.12057614326,64.7642288208,-0.275665104389,-0.024538282305,0.227830946445
93,93,2.54720807076,71.5952377319,-0.239335030317,0.0156491715461,0.255449056625
94,94,1.46304535866,80.4841995239,-0.218197613955,0.0140796620399,0.240239471197
95,95,1.47205495834,73.009223938,-0.253303587437,0.028651772067,0.283551454544
96,96,3.80831766129,73.5470199585,-0.263050556183,0.0127807091922,0.26603910327
97,97,3.79902911186,70.7842788696,-0.265900939703,-0.0145632531494,0.247350156307
98,98,4.11596298218,79.8191680908,-0.246242195368,0.0158061292022,0.242645457387
99,99,1.20258355141,82.140007019,-0.263557642698,0.0727519020438,0.322619408369
100,100,0.291763693094,79.3383865356,-0.235049247742,0.0185501631349,0.246737584472
101,101,1.38151884079,85.9670257568,-0.23602040112,0.0653279647231,0.287819862366
102,102,1.99737334251,73.1222915649,-0.242298543453,0.0703953355551,0.314617991447
103,103,2.84406089783,71.8152236938,-0.256416231394,-0.00183472968638,0.258641958237
104,104,1.91372990608,71.6533813477,-0.206822991371,0.0220165383071,0.232435852289
105,105,1.47508215904,77.3844833374,-0.238278925419,0.0697351694107,0.313272923231
106,106,2.33086967468,69.6638183594,-0.245434731245,-0.0214641485363,0.220368415117
107,107,4.76716327667,70.9013671875,-0.26498657465,0.0401830002666,0.29766446352
108,108,0.961729943752,80.7572174072,-0.175487980247,0.0391327440739,0.221713364124
109,109,2.08413982391,75.8148345947,-0.242362841964,0.0612660497427,0.297652721405
110,110,2.60494065285,71.3484420776,-0.23596355319,0.0107486043125,0.231283962727
111,111,1.98120260239,69.6958618164,-0.235480040312,-0.00259080156684,0.212102115154
112,112,7.92557096481,72.666015625,-0.241547420621,-0.0269993618131,0.20783662796
113,113,2.03780865669,79.5084457397,-0.237080365419,0.0474630445242,0.300288110971
114,114,3.11271095276,75.0139465332,-0.242977425456,-0.0537540540099,0.173456266522
115,115,0.212746068835,90.0191497803,-0.244060456753,0.0866961479187,0.312834203243
116,116,3.20909237862,75.13646698,-0.238563284278,-0.0340953059494,0.203225851059
117,117,2.72496938705,74.510848999,-0.247123152018,0.0520527660847,0.287287801504
118,118,3.5169570446,74.3380050659,-0.247230574489,-0.00521227251738,0.245981633663
119,119,2.86216449738,66.1674804688,-0.224269166589,0.0178637560457,0.238966017962
120,120,2.8873693943,73.3040084839,-0.243184909225,-0.00506313983351,0.236892282963
121,121,2.47282457352,67.9935379028,-0.233374506235,-0.0154585987329,0.204903155565
122,122,1.7735273838,79.2127914429,-0.231725931168,0.0150579158217,0.251252353191
123,123,1.62343645096,92.1514282227,-0.219177886844,0.0345123559237,0.245201647282
124,124,1.65723180771,80.7123336792,-0.233528763056,0.0608654618263,0.308052003384
125,125,4.01311063766,61.4040794373,-0.258011251688,0.0373588502407,0.26951789856
126,126,3.44442892075,80.6961364746,-0.241238728166,-0.0088478596881,0.228131979704
127,127,3.98588180542,72.9646835327,-0.219295606017,-0.0321927033365,0.195809558034
128,128,2.00481700897,78.7881164551,-0.221507593989,0.0579893961549,0.291602015495
129,129,3.45005583763,77.9179611206,-0.235269531608,-0.0198259167373,0.199237078428
130,130,3.68375921249,79.34765625,-0.265183746815,0.0310520920902,0.301332563162
131,131,2.95656108856,66.4241333008,-0.24623966217,0.0482464134693,0.285549432039
132,132,2.01547908783,64.4274520874,-0.227377265692,0.0174318235368,0.222075790167
133,133,1.88913178444,73.593132019,-0.239059224725,0.0696469992399,0.311955630779
134,134,1.94246959686,55.4792976379,-0.236822351813,0.075222633779,0.288946926594
135,135,1.60007786751,89.7040557861,-0.241103440523,0.0399357154965,0.274994969368
136,136,1.91848111153,76.6738739014,-0.237685516477,0.0667708218098,0.303679406643
137,137,2.50331735611,76.2232666016,-0.229915753007,0.0318972691894,0.261130005121
138,138,2.24458646774,69.5582122803,-0.193120211363,0.0367650687695,0.210033982992
139,139,3.00819015503,81.6373596191,-0.25766608119,-0.0228498801589,0.223025158048
140,140,2.50896835327,73.0691604614,-0.230987489223,-0.0125404186547,0.225192725658
141,141,2.43746089935,66.7354888916,-0.250657379627,-0.0651587247849,0.224726200104
142,142,3.34080672264,62.9378890991,-0.214404597878,-0.0204272791743,0.207937300205
143,143,2.07484531403,76.4105758667,-0.252637296915,0.0759583413601,0.307442724705
144,144,3.11250495911,71.8210983276,-0.241373538971,-0.021875500679,0.230722650886
145,145,2.87206244469,76.8366470337,-0.227860793471,0.0192017201334,0.257795542479
146,146,4.10128450394,67.0165100098,-0.266041815281,0.0131423193961,0.267346322536
147,147,2.39350748062,70.3272171021,-0.278360456228,-0.057131588459,0.190868109465
148,148,3.50660347939,77.3580856323,-0.261181235313,0.0109790787101,0.26733353734
149,149,1.57735896111,80.2729873657,-0.233768686652,0.0563640594482,0.305831760168
150,150,1.64574193954,82.12084198,-0.243734762073,0.0132974702865,0.25715264678
151,151,2.5108165741,68.1302871704,-0.241879358888,0.022163214162,0.25720474124
152,152,2.69440770149,75.2045440674,-0.237532824278,-0.0120727159083,0.217922106385
153,153,3.41740751266,79.5612716675,-0.252832651138,0.0261124242097,0.287154495716
154,154,3.77262639999,75.7472000122,-0.234055325389,0.0385659039021,0.247230559587
155,155,2.57546329498,58.5707321167,-0.246994867921,-0.0385678336024,0.185863256454
156,156,2.06192111969,76.2710037231,-0.267784714699,-0.0777976363897,0.156408578157
157,157,2.10353922844,80.1848297119,-0.239634275436,0.0219743866473,0.275864958763
158,158,6.16902637482,67.2380371094,-0.201191335917,-0.0144302286208,0.181788101792
159,159,4.26358699799,74.9457397461,-0.264202803373,-0.0535054057837,0.197333395481
160,160,0.422968029976,86.9767379761,-0.214100882411,0.022019142285,0.230533838272
161,161,0.961918711662,71.692024231,-0.225405201316,0.0583539307117,0.290280103683
162,162,2.31968808174,65.325302124,-0.244630873203,-0.0291278883815,0.19206815958
163,163,1.97779011726,64.8422470093,-0.251076608896,-0.0211239606142,0.229159384966
164,164,4.0309882164,72.0065689087,-0.245409280062,0.00595353357494,0.240292578936
165,165,2.07482028008,77.903755188,-0.239366576076,0.0618990436196,0.291646659374
166,166,3.476521492,81.0110244751,-0.230119735003,0.0166329089552,0.232758060098
167,167,0.446926862001,71.8633270264,-0.241856947541,0.0756002515554,0.316001206636
168,168,4.17139339447,78.4288253784,-0.279105395079,0.0267474185675,0.308620274067
169,169,4.35937595367,85.1321868896,-0.268838971853,-0.025837842375,0.2009652704
170,170,4.33116674423,82.3818054199,-0.256677985191,0.0297724213451,0.28354075551
171,171,2.02231311798,69.3046417236,-0.251700431108,-0.0272472351789,0.215867191553
172,172,3.42840719223,79.244354248,-0.237385928631,0.0274322088808,0.252676457167
173,173,3.73539280891,76.6304702759,-0.253188669682,0.0365387946367,0.27767214179
174,174,0.847082018852,87.2998046875,-0.215496137738,0.0191421490163,0.234757825732
175,175,1.76608705521,73.8340759277,-0.237828493118,0.0541237592697,0.30992525816
176,176,1.45591592789,81.7200317383,-0.239722624421,0.056838311255,0.296405673027
177,177,2.2012450695,67.461265564,-0.240414142609,0.0552987828851,0.295372068882
178,178,2.0391805172,64.5038909912,-0.243339046836,0.0023158788681,0.237470984459
179,179,2.55917930603,70.4146118164,-0.223164543509,0.0648080408573,0.290625154972
180,180,2.22671771049,71.4102783203,-0.252990365028,-0.00474890042096,0.242267221212
181,181,1.48205113411,72.5308456421,-0.178567498922,0.0305305998772,0.204290837049
182,182,2.44717383385,82.8812942505,-0.230509534478,-0.012184239924,0.219379767776
183,183,2.78739690781,74.1250762939,-0.24799489975,-0.0497081875801,0.188886001706
184,184,3.84015989304,65.3383712769,-0.244933634996,-0.0337057523429,0.189496994019
185,185,3.94149541855,83.2316131592,-0.278008133173,0.0291632357985,0.307704329491
186,186,1.39087438583,77.0899734497,-0.223164543509,0.0769255235791,0.296504795551
187,187,2.20275020599,81.8689804077,-0.242491051555,0.0617507696152,0.302934288979
188,188,1.27843594551,56.4762382507,-0.237557262182,0.0858592987061,0.303045809269
189,189,1.25321316719,79.8698806763,-0.248965293169,0.0136530827731,0.247244805098
190,190,4.66948843002,75.1630249023,-0.2473770082,-0.0757367089391,0.17433270812
191,191,1.61354899406,72.8008041382,-0.248287364841,0.0117440614849,0.268686592579
192,192,1.64039945602,80.4224243164,-0.214644879103,0.0810343027115,0.298998504877
193,193,0.539997756481,95.040802002,-0.22986446321,0.00546442344785,0.239472597837
194,194,3.16482567787,72.9171600342,-0.246477946639,0.0152251813561,0.25661188364
195,195,4.18898773193,67.2704696655,-0.212584272027,-0.00692826323211,0.20885515213
196,196,3.52566123009,54.8028907776,-0.24040222168,-0.091229647398,0.183893233538
197,197,2.28761029243,78.5820846558,-0.247056648135,0.0622892826796,0.316989243031
198,198,1.9106824398,81.4967727661,-0.227424070239,0.0200037006289,0.243415400386
199,199,3.25055456161,79.1825256348,-0.243367269635,-0.0372327491641,0.216800913215
200,200,4.37661981583,80.8739089966,-0.247117310762,0.00466059707105,0.235047578812
201,201,0.61452126503,93.4081115723,-0.225258946419,0.0600017681718,0.267992407084
202,202,2.13955783844,65.9182739258,-0.264394402504,-0.038749538362,0.229565382004
203,203,2.34384202957,66.8713760376,-0.249064147472,0.0456532910466,0.294676452875
204,204,2.89022493362,76.4482421875,-0.23837557435,-0.0544987469912,0.181752592325
205,205,2.98950028419,66.1434402466,-0.236579194665,0.00213999301195,0.229700952768
206,206,1.5208106041,78.1240768433,-0.240219309926,0.0699174776673,0.31652545929
207,207,2.03166985512,47.5146522522,-0.277560830116,-0.112032011151,0.129862397909
208,208,0.295247077942,69.6853637695,-0.256725549698,0.0583690181375,0.305025458336
209,209,2.52514910698,70.3400115967,-0.238551169634,-0.0167795680463,0.225276127458
210,210,1.61521077156,56.7961807251,-0.243955075741,0.0607066527009,0.30194991827
211,211,1.79480361938,68.3948745728,-0.190042927861,0.0387144014239,0.216512843966
212,212,3.9671049118,59.2262535095,-0.246293991804,-0.0027014426887,0.238916009665
213,213,1.26755952835,67.4209823608,-0.248918160796,0.00888342037797,0.243742078543
214,214,2.41391086578,73.6218566895,-0.237821906805,0.0613273456693,0.300657629967
215,215,2.69399142265,81.9777755737,-0.235227108002,-0.0149200195447,0.222848594189
216,216,1.28951048851,65.7806167603,-0.2520403862,0.073187969625,0.307370483875
217,217,2.65250730515,77.6548995972,-0.240911662579,-0.0226299744099,0.209074497223
218,218,3.65112709999,74.2125701904,-0.271614283323,-0.0197876617312,0.247225135565
219,219,2.29184818268,67.4932556152,-0.24021242559,-0.0227122996002,0.208741188049
220,220,1.88707137108,81.554725647,-0.235560014844,-0.000851821154356,0.224956527352
221,221,4.18501901627,78.9539260864,-0.230891749263,0.0335620865226,0.2764942348
222,222,2.38155198097,71.2030105591,-0.262585550547,-0.0338766314089,0.222065255046
223,223,2.6225297451,71.6557769775,-0.274861335754,0.020746814087,0.283794403076
224,224,3.44372153282,75.6466674805,-0.255023539066,0.0424563065171,0.28561386466
225,225,3.8274936676,69.7550048828,-0.27098223567,-0.0643388107419,0.20142300427
226,226,1.94466042519,73.6335525513,-0.278121560812,-0.0143722621724,0.262331843376
227,227,2.81041574478,77.6131286621,-0.208149418235,-0.0385414958,0.201915040612
228,228,3.75345206261,59.9764671326,-0.227614313364,0.0175706651062,0.215073436499
229,229,4.46827888489,77.9680328369,-0.246542036533,0.0315569788218,0.275826781988
230,230,1.63742733002,86.0808029175,-0.242302596569,0.0621155947447,0.304793149233
231,231,3.84867882729,80.8980407715,-0.243512123823,-0.0564611628652,0.185567542911
232,232,2.89582180977,75.0869369507,-0.245333135128,0.0437116250396,0.282545030117
233,233,2.80932736397,65.7740478516,-0.237110048532,0.0532576069236,0.274428486824
234,234,3.195946455,73.4652481079,-0.242206379771,-0.0417153276503,0.200207814574
235,235,3.65883803368,59.5431594849,-0.273917913437,0.00055637396872,0.270872414112
236,236,3.47263216972,80.7650680542,-0.236125022173,-0.0311878658831,0.18864826858
237,237,3.15990567207,82.6727676392,-0.232849925756,-0.0195372030139,0.210847690701
238,238,4.02273368835,78.0142745972,-0.239426463842,-0.00566404871643,0.204811677337
239,239,3.24498081207,70.0402526855,-0.272596538067,-0.0435428656638,0.227306634188
240,240,0.96047437191,72.4853210449,-0.213824421167,0.0846873819828,0.29149377346
241,241,3.04136610031,74.0642318726,-0.257748901844,-0.00138377211988,0.269115060568
242,242,1.55720067024,71.278137207,-0.231483578682,0.0524270683527,0.302812546492
243,243,1.38036155701,83.9953384399,-0.24999730289,0.0631921738386,0.311495006084
244,244,2.53447413445,78.3213882446,-0.20390740037,0.0319335460663,0.233395010233
245,245,2.56463289261,72.5659484863,-0.236013770103,0.0255169514567,0.251868337393
246,246,3.18027806282,73.9615097046,-0.233135014772,-0.0211130771786,0.226775795221
247,247,1.59349536896,105.541847229,-0.249364838004,-0.0507679022849,0.18205358088
248,248,3.6448469162,65.2158126831,-0.258446633816,-0.0162645746022,0.220180809498
249,249,1.57381796837,87.092338562,-0.226010859013,0.0768845751882,0.286125361919
250,250,3.00617337227,81.6573028564,-0.228730306029,0.0299518983811,0.281630188227
251,251,3.21320486069,76.9331512451,-0.259637743235,0.0194815341383,0.267614662647
252,252,2.12185430527,75.1644821167,-0.241116076708,-0.000934829935431,0.249469146132
253,253,3.14764070511,64.3211517334,-0.273626476526,0.000460349023342,0.258937269449
254,254,1.31162977219,74.3580474854,-0.235554307699,0.0613352507353,0.305262893438
255,255,1.97683763504,67.7167358398,-0.245411157608,0.0734923556447,0.306352555752
256,256,2.97675657272,72.1605682373,-0.244193524122,-0.0042415028438,0.239445388317
257,257,2.54397916794,80.8022155762,-0.227912887931,0.013882195577,0.256117582321
258,258,1.27545452118,78.1031112671,-0.231732711196,0.0116123910993,0.247684955597
259,259,1.19099402428,74.5952148438,-0.238617166877,0.0233675893396,0.263675421476
260,260,1.37310361862,83.7492294312,-0.229103937745,0.0164830554277,0.245124801993
261,261,3.77057814598,71.4390335083,-0.248617857695,-0.0260302610695,0.212153434753
262,262,2.24427819252,58.2877502441,-0.262432336807,0.0137097183615,0.256700515747
263,263,4.62474012375,65.9848556519,-0.251853138208,-0.0378369316459,0.228302404284
264,264,2.24223661423,79.7863616943,-0.228051558137,0.0561973974109,0.285360246897
265,265,2.71711015701,63.1567687988,-0.259108841419,-0.0459498390555,0.195648103952
266,266,3.38252592087,81.7535324097,-0.225027129054,-0.0192529447377,0.180792286992
267,267,2.32113289833,69.7697753906,-0.229334652424,0.00551047921181,0.220007538795
268,268,1.40100550652,83.8122024536,-0.235642075539,0.0758220031857,0.311822116375
269,269,6.46146869659,78.5051574707,-0.248319998384,0.0360199287534,0.270309776068
270,270,1.93179583549,70.1039657593,-0.242594271898,0.067084223032,0.293111741543
271,271,1.82676553726,65.0768127441,-0.251389175653,-0.0272849202156,0.225483447313
272,272,0.885885536671,88.6275405884,-0.215993434191,0.0126025844365,0.227828025818
273,273,3.20488619804,79.4344863892,-0.234669581056,0.0251249615103,0.260786235332
274,274,0.642280101776,71.775970459,-0.231246218085,0.0111095383763,0.24988527596
275,275,2.56714677811,72.7601165771,-0.240985557437,0.0146038923413,0.245563447475
276,276,0.275608360767,79.7993164062,-0.221730321646,0.025067569688,0.244669824839
277,277,2.51505041122,79.1771697998,-0.250188469887,-0.00213668122888,0.250895559788
278,278,2.41867685318,79.2346191406,-0.22759924829,-0.0221633780748,0.200009018183
279,279,2.29954648018,80.8359375,-0.238108769059,0.0708195567131,0.294441670179
280,280,3.07822060585,59.1203956604,-0.274577260017,0.0299154426903,0.29235458374
281,281,0.246475443244,90.051940918,-0.292869269848,0.0842859819531,0.360311985016
282,282,3.00375437737,70.9994430542,-0.260540097952,-0.0180668793619,0.226508185267
283,283,3.37065267563,89.3992538452,-0.210644394159,0.0126526225358,0.206307142973
284,284,1.71812081337,88.3619232178,-0.248324379325,0.0285234246403,0.284849584103
285,285,4.80858325958,72.8545608521,-0.236561447382,-0.0288519747555,0.205937892199
286,286,2.33521819115,78.2453689575,-0.237299710512,0.0245699938387,0.261687666178
287,287,2.57007527351,67.9413909912,-0.242775052786,-0.0185687337071,0.212450861931
288,288,1.75100922585,82.184425354,-0.209041044116,0.0819736197591,0.300218731165
289,289,2.85718584061,69.6218643188,-0.24887162447,-0.00724561978132,0.215754941106
290,290,2.35982012749,74.5647888184,-0.239399567246,0.0115209389478,0.242306143045
291,291,4.64810943604,74.1996917725,-0.244889214635,-0.00353599898517,0.242062553763
292,292,3.17678689957,69.1705627441,-0.271206736565,-0.0398511774838,0.223153561354
293,293,2.95931386948,71.7135925293,-0.238211229444,0.0409427285194,0.274719119072
294,294,1.52312779427,77.5169525146,-0.236133158207,0.0693332925439,0.312760174274
295,295,3.73286890984,74.5196990967,-0.196460962296,-0.0215355679393,0.174066990614
296,296,3.75505256653,76.5340042114,-0.169533714652,0.00943839736283,0.178545609117
297,297,2.21201348305,80.228012085,-0.250466883183,0.0742453783751,0.327393233776
298,298,3.10084342957,74.2397918701,-0.229266941547,0.0258855018765,0.252567917109
299,299,2.83941221237,58.548866272,-0.230354294181,-0.0406086556613,0.210531145334
300,300,1.84980106354,67.7938766479,-0.240909814835,0.0687076374888,0.31006872654
301,301,2.94047689438,68.2473449707,-0.280055880547,0.0116410870105,0.282646715641
302,302,3.54552054405,74.893157959,-0.269880652428,0.00568743422627,0.265274763107
303,303,4.26956319809,79.0657730103,-0.270727276802,0.0349889025092,0.304037451744
304,304,3.79808783531,67.4839477539,-0.253825902939,-0.0115719558671,0.230006456375
305,305,4.10306596756,68.7934036255,-0.276667863131,0.0229952204973,0.287304371595
306,306,2.74239230156,72.7100296021,-0.227203160524,-0.0237937774509,0.186981797218
307,307,1.91953277588,76.1961593628,-0.237128823996,0.0606728792191,0.296609044075
308,308,3.66569018364,72.1477966309,-0.233779400587,0.0287082586437,0.254501491785
309,309,2.23370933533,72.4834518433,-0.196685984731,-0.0207449607551,0.175679549575
310,310,3.58388400078,81.2917327881,-0.232713118196,0.00244630500674,0.212507307529
311,311,1.5959584713,74.2479095459,-0.2313952595,0.0640197992325,0.295170843601
312,312,1.36165428162,85.4717330933,-0.241202771664,0.060856051743,0.3013458848
313,313,2.47233557701,67.7838592529,-0.250480771065,-0.0599943995476,0.176175028086
314,314,2.38239216805,84.4256057739,-0.245691984892,0.0173246469349,0.276752650738
315,315,3.77100276947,75.2584838867,-0.267956316471,0.0131507832557,0.278424888849
316,316,1.69786000252,73.3534698486,-0.221659585834,0.0512888208032,0.277961194515
317,317,1.26480674744,90.1377487183,-0.2402125597,0.0741282552481,0.314221024513
318,318,2.72324109077,78.3109130859,-0.239611804485,-0.0190916769207,0.210960149765
319,319,3.50449252129,73.4902648926,-0.256920337677,-0.0707814991474,0.181213825941
320,320,3.97729039192,62.9296760559,-0.253716051579,-0.0219081006944,0.207230508327
321,321,3.66307163239,69.4453811646,-0.259259343147,0.00810377672315,0.261838197708
322,322,3.2537522316,63.8906364441,-0.244936555624,-0.0121711511165,0.224120259285
323,323,3.36817836761,83.0002288818,-0.236282363534,-0.022145440802,0.189346000552
324,324,3.61874651909,81.5565261841,-0.252689272165,0.0183656122535,0.2669942379
325,325,1.52881169319,71.7811737061,-0.224580287933,0.00586441904306,0.255848407745
326,326,0.152873784304,93.7362060547,-0.251241713762,0.0766780748963,0.317874133587
327,327,1.3809709549,74.6190109253,-0.246890068054,0.0276772100478,0.273311048746
328,328,4.11865949631,77.9995346069,-0.27136516571,0.0106002613902,0.257144600153
329,329,2.15671014786,77.7756652832,-0.248370558023,-0.0319712273777,0.215438336134
330,330,2.02526593208,75.7019195557,-0.235896363854,-0.0343175381422,0.210362255573
331,331,4.65782785416,77.883392334,-0.254145413637,-0.033721216023,0.22697724402
332,332,3.80987620354,79.3453292847,-0.239863172174,0.034588880837,0.262114882469
333,333,2.18705129623,67.8344116211,-0.24580103159,-0.0229668170214,0.203818723559
334,334,2.82121920586,78.0792694092,-0.231127381325,0.0302131008357,0.252708017826
335,335,3.70849370956,73.3539428711,-0.235551744699,-0.0544046461582,0.190130919218
336,336,2.90898132324,81.9968948364,-0.250165015459,-0.00604129768908,0.25482904911
337,337,2.93060708046,81.0169448853,-0.237103417516,-0.0173137187958,0.225394755602
338,338,4.41784620285,77.1096191406,-0.240805536509,0.0214273650199,0.246209323406
